id_pedido,id_usuario,fecha_hora_pedido,pais,dispositivo,fuente_referencia,nombre_producto,cantidad,precio_unitario,monto_descuento,monto_total,categoria_producto,costo_unitario,proveedor,costo_total,margen_bruto
order_3949,user_903,2025-04-28,Argentina,mobile,organic,Vacuum-Pro-Black,2.0,311.46,5.0,617.92,Hogar,16.6,"Rivera, Carr and Finley",33.2,584.7199999999999
order_3950,user_3919,2025-02-14,Mexico,desktop,organic,Vacuum-Pro-Black,2.0,94.85,10.0,179.7,Hogar,16.6,"Rivera, Carr and Finley",33.2,146.5
order_3951,user_1177,2025-03-13,Argentina,desktop,paid_search,Jacket-Winter-M,1.0,437.15,0.0,437.15,Moda,189.31,Mcmillan-Rhodes,189.31,247.83999999999997
order_3952,user_2208,2025-03-03,Argentina,desktop,paid_search,Laptop-Gaming-16GB,1.0,496.48,15.0,481.48,Electrónica,280.68,"Fuller, Pena and Myers",280.68,200.8
order_3953,user_3380,2025-04-22,Mexico,mobile,paid_search,Vacuum-Pro-Black,2.0,469.57,0.0,939.14,Hogar,16.6,"Rivera, Carr and Finley",33.2,905.9399999999999
order_3954,user_4189,2025-06-03,Colombia,desktop,social,Phone-Pro-128GB,1.0,74.81,0.0,74.81,Electrónica,10.12,King Ltd,10.12,64.69
order_3955,user_2325,2025-04-25,Argentina,desktop,social,Vacuum-Pro-Black,1.0,481.02,15.0,466.02,Hogar,16.6,"Rivera, Carr and Finley",16.6,449.41999999999996
order_3956,user_2256,2025-01-26,Mexico,desktop,organic,Blender-XL-Red,2.0,196.59,0.0,393.18,Hogar,176.64,Long-Reid,353.28,39.900000000000034
order_3957,user_4195,2025-04-15,Colombia,mobile,paid_search,Vacuum-Pro-Black,1.0,491.9,10.0,481.9,Hogar,16.6,"Rivera, Carr and Finley",16.6,465.29999999999995
order_3958,user_3425,2025-04-24,Colombia,desktop,paid_search,Sneakers-Urban-42,1.0,71.56,15.0,56.56,Moda,17.21,Greene-Smith,17.21,39.35
order_3959,user_3700,2025-04-09,Argentina,desktop,social,Vacuum-Pro-Black,1.0,218.74,10.0,208.74,Hogar,16.6,"Rivera, Carr and Finley",16.6,192.14000000000001
order_3960,user_515,2025-04-08,Mexico,mobile,organic,Laptop-Gaming-16GB,1.0,293.48,10.0,283.48,Electrónica,280.68,"Fuller, Pena and Myers",280.68,2.8000000000000114
order_3961,user_7277,2025-03-11,Colombia,desktop,social,Sneakers-Urban-42,1.0,258.93,10.0,248.93,Moda,17.21,Greene-Smith,17.21,231.72
order_3962,user_2508,2025-06-22,Argentina,desktop,paid_search,Sneakers-Urban-42,1.0,296.02,10.0,286.02,Moda,17.21,Greene-Smith,17.21,268.81
order_3963,user_4522,2025-05-15,Colombia,desktop,social,Blender-XL-Red,1.0,179.78,0.0,179.78,Hogar,176.64,Long-Reid,176.64,3.140000000000015
order_3964,user_7112,2025-01-06,Colombia,mobile,paid_search,Vacuum-Pro-Black,1.0,244.41,0.0,244.41,Hogar,16.6,"Rivera, Carr and Finley",16.6,227.81
order_3965,user_1013,2025-06-07,Colombia,desktop,organic,Vacuum-Pro-Black,2.0,110.69,0.0,221.38,Hogar,16.6,"Rivera, Carr and Finley",33.2,188.18
order_3966,user_4291,2025-04-24,Mexico,mobile,organic,Phone-Pro-128GB,2.0,79.43,0.0,158.86,Electrónica,10.12,King Ltd,20.24,138.62
order_3967,user_296,2025-04-06,Mexico,mobile,social,Phone-Pro-128GB,2.0,47.95,0.0,95.9,Electrónica,10.12,King Ltd,20.24,75.66000000000001
order_3968,user_6651,2025-01-20,Argentina,mobile,paid_search,Blender-XL-Red,2.0,297.04,5.0,589.08,Hogar,176.64,Long-Reid,353.28,235.80000000000007
order_3969,user_7204,2025-06-28,Colombia,mobile,social,Jacket-Winter-M,1.0,191.26,0.0,191.26,Moda,189.31,Mcmillan-Rhodes,189.31,1.9499999999999886
order_3970,user_5271,2025-02-13,Mexico,desktop,paid_search,Tablet-Standard-64GB,1.0,389.59,10.0,379.59,Electrónica,25.21,Bowers LLC,25.21,354.38
order_3971,user_2984,2025-02-23,Mexico,mobile,paid_search,Blender-XL-Red,2.0,410.9,10.0,811.8,Hogar,176.64,Long-Reid,353.28,458.52
order_3972,user_4420,2025-04-01,Mexico,mobile,organic,Blender-XL-Red,2.0,274.04,10.0,538.08,Hogar,176.64,Long-Reid,353.28,184.80000000000007
order_3973,user_6337,2025-03-05,Colombia,desktop,organic,Laptop-Gaming-16GB,2.0,486.24,5.0,967.48,Electrónica,280.68,"Fuller, Pena and Myers",561.36,406.12
order_3974,user_3494,2025-03-01,Argentina,mobile,social,Phone-Pro-128GB,1.0,20.4,0.0,20.4,Electrónica,10.12,King Ltd,10.12,10.28
order_3975,user_4425,2025-05-01,Colombia,desktop,paid_search,Vacuum-Pro-Black,1.0,69.48,0.0,69.48,Hogar,16.6,"Rivera, Carr and Finley",16.6,52.88
order_3976,user_3842,2025-06-25,Mexico,desktop,organic,Tablet-Standard-64GB,1.0,241.59,0.0,241.59,Electrónica,25.21,Bowers LLC,25.21,216.38
order_3977,user_3512,2025-03-04,Colombia,mobile,paid_search,Blender-XL-Red,1.0,295.82,15.0,280.82,Hogar,176.64,Long-Reid,176.64,104.18
order_3978,user_5801,2025-01-17,Colombia,mobile,paid_search,Sneakers-Urban-42,2.0,71.12,0.0,142.24,Moda,17.21,Greene-Smith,34.42,107.82000000000001
order_3979,user_367,2025-01-06,Argentina,desktop,organic,Vacuum-Pro-Black,1.0,467.2,0.0,467.2,Hogar,16.6,"Rivera, Carr and Finley",16.6,450.59999999999997
order_3980,user_4366,2025-03-30,Mexico,mobile,paid_search,Phone-Pro-128GB,1.0,489.89,5.0,484.89,Electrónica,10.12,King Ltd,10.12,474.77
order_3981,user_7956,2025-01-06,Argentina,mobile,social,Phone-Pro-128GB,2.0,268.93,15.0,522.86,Electrónica,10.12,King Ltd,20.24,502.62
order_3982,user_7695,2025-04-25,Mexico,desktop,paid_search,Blender-XL-Red,2.0,139.22,0.0,278.44,Hogar,176.64,Long-Reid,353.28,-74.83999999999997
order_3983,user_447,2025-01-23,Colombia,desktop,organic,Jacket-Winter-M,2.0,266.89,10.0,523.78,Moda,189.31,Mcmillan-Rhodes,378.62,145.15999999999997
order_3984,user_6542,2025-03-31,Mexico,desktop,organic,Sneakers-Urban-42,2.0,208.36,0.0,416.72,Moda,17.21,Greene-Smith,34.42,382.3
order_3985,user_7200,2025-04-04,Mexico,mobile,organic,Vacuum-Pro-Black,2.0,423.33,15.0,831.66,Hogar,16.6,"Rivera, Carr and Finley",33.2,798.4599999999999
order_3986,user_1674,2025-03-08,Mexico,mobile,organic,Sneakers-Urban-42,2.0,154.28,10.0,298.56,Moda,17.21,Greene-Smith,34.42,264.14
order_3987,user_1679,2025-02-13,Colombia,mobile,organic,Blender-XL-Red,1.0,255.73,0.0,255.73,Hogar,176.64,Long-Reid,176.64,79.09
order_3988,user_1492,2025-05-30,Argentina,desktop,organic,Jacket-Winter-M,2.0,151.0,10.0,292.0,Moda,189.31,Mcmillan-Rhodes,378.62,-86.62
order_3989,user_2875,2025-06-03,Mexico,desktop,organic,Tablet-Standard-64GB,1.0,147.33,0.0,147.33,Electrónica,25.21,Bowers LLC,25.21,122.12
order_3990,user_1382,2025-02-20,Argentina,mobile,organic,Phone-Pro-128GB,1.0,84.34,5.0,79.34,Electrónica,10.12,King Ltd,10.12,69.22
order_3991,user_5053,2025-04-08,Colombia,desktop,paid_search,Laptop-Gaming-16GB,1.0,387.99,0.0,387.99,Electrónica,280.68,"Fuller, Pena and Myers",280.68,107.31
order_3992,user_734,2025-02-28,Mexico,desktop,paid_search,Laptop-Gaming-16GB,2.0,398.57,5.0,792.14,Electrónica,280.68,"Fuller, Pena and Myers",561.36,230.77999999999997
order_3993,user_6147,2025-02-10,Argentina,desktop,organic,Vacuum-Pro-Black,2.0,369.76,0.0,739.52,Hogar,16.6,"Rivera, Carr and Finley",33.2,706.3199999999999
order_3994,user_590,2025-06-28,Mexico,desktop,social,Sneakers-Urban-42,1.0,226.75,10.0,216.75,Moda,17.21,Greene-Smith,17.21,199.54
order_3995,user_6525,2025-03-06,Colombia,desktop,organic,Tablet-Standard-64GB,1.0,480.6,5.0,475.6,Electrónica,25.21,Bowers LLC,25.21,450.39000000000004
order_3996,user_3077,2025-03-07,Colombia,mobile,social,Phone-Pro-128GB,2.0,432.51,15.0,850.02,Electrónica,10.12,King Ltd,20.24,829.78
order_3997,user_3837,2025-03-17,Argentina,desktop,paid_search,Blender-XL-Red,2.0,431.92,5.0,858.84,Hogar,176.64,Long-Reid,353.28,505.56000000000006
order_3998,user_2295,2025-04-22,Mexico,desktop,organic,Blender-XL-Red,1.0,148.14,0.0,148.14,Hogar,176.64,Long-Reid,176.64,-28.5
order_3999,user_2554,2025-02-17,Mexico,desktop,social,Laptop-Gaming-16GB,2.0,144.56,0.0,289.12,Electrónica,280.68,"Fuller, Pena and Myers",561.36,-272.24
order_4000,user_6810,2025-03-21,Colombia,mobile,organic,Laptop-Gaming-16GB,2.0,418.29,0.0,836.58,Electrónica,280.68,"Fuller, Pena and Myers",561.36,275.22
order_4001,user_1485,2025-01-18,Argentina,desktop,paid_search,Phone-Pro-128GB,1.0,194.58,15.0,179.58,Electrónica,10.12,King Ltd,10.12,169.46
order_4002,user_3457,2025-01-24,Argentina,desktop,organic,Tablet-Standard-64GB,2.0,361.83,0.0,723.66,Electrónica,25.21,Bowers LLC,50.42,673.24
order_4003,user_4602,2025-05-27,Argentina,desktop,organic,Sneakers-Urban-42,2.0,118.14,5.0,231.28,Moda,17.21,Greene-Smith,34.42,196.86
order_4004,user_7302,2025-02-15,Colombia,mobile,organic,Vacuum-Pro-Black,2.0,173.68,10.0,337.36,Hogar,16.6,"Rivera, Carr and Finley",33.2,304.16
order_4005,user_2059,2025-05-01,Mexico,mobile,paid_search,Vacuum-Pro-Black,1.0,345.62,5.0,340.62,Hogar,16.6,"Rivera, Carr and Finley",16.6,324.02
order_4006,user_1546,2025-02-12,Colombia,desktop,paid_search,Jacket-Winter-M,1.0,43.52,5.0,38.52,Moda,189.31,Mcmillan-Rhodes,189.31,-150.79
order_4007,user_5113,2025-02-20,Colombia,desktop,organic,Jacket-Winter-M,1.0,155.66,0.0,155.66,Moda,189.31,Mcmillan-Rhodes,189.31,-33.650000000000006
order_4008,user_1123,2025-01-20,Colombia,desktop,social,Vacuum-Pro-Black,2.0,451.85,5.0,898.7,Hogar,16.6,"Rivera, Carr and Finley",33.2,865.5
order_4009,user_2028,2025-01-26,Argentina,desktop,paid_search,Tablet-Standard-64GB,2.0,339.62,5.0,674.24,Electrónica,25.21,Bowers LLC,50.42,623.82
order_4010,user_4157,2025-02-15,Colombia,desktop,social,Sneakers-Urban-42,1.0,369.71,0.0,369.71,Moda,17.21,Greene-Smith,17.21,352.5
order_4011,user_5690,2025-04-29,Argentina,desktop,paid_search,Vacuum-Pro-Black,2.0,45.37,5.0,85.74,Hogar,16.6,"Rivera, Carr and Finley",33.2,52.53999999999999
order_4012,user_5557,2025-04-05,Colombia,desktop,paid_search,Jacket-Winter-M,1.0,449.52,0.0,449.52,Moda,189.31,Mcmillan-Rhodes,189.31,260.21
order_4013,user_31,2025-02-09,Mexico,desktop,social,Jacket-Winter-M,1.0,155.96,0.0,155.96,Moda,189.31,Mcmillan-Rhodes,189.31,-33.349999999999994
order_4014,user_3506,2025-02-17,Colombia,desktop,paid_search,Vacuum-Pro-Black,2.0,229.34,0.0,458.68,Hogar,16.6,"Rivera, Carr and Finley",33.2,425.48
order_4015,user_3830,2025-01-03,Mexico,mobile,organic,Tablet-Standard-64GB,1.0,397.03,5.0,392.03,Electrónica,25.21,Bowers LLC,25.21,366.82
order_4016,user_4545,2025-02-13,Colombia,desktop,paid_search,Blender-XL-Red,2.0,234.35,10.0,458.7,Hogar,176.64,Long-Reid,353.28,105.42000000000002
order_4017,user_1912,2025-05-12,Argentina,desktop,organic,Tablet-Standard-64GB,1.0,398.62,0.0,398.62,Electrónica,25.21,Bowers LLC,25.21,373.41
order_4018,user_756,2025-05-09,Argentina,desktop,organic,Phone-Pro-128GB,1.0,374.02,0.0,374.02,Electrónica,10.12,King Ltd,10.12,363.9
order_4019,user_1134,2025-01-15,Colombia,mobile,social,Vacuum-Pro-Black,2.0,409.02,15.0,803.04,Hogar,16.6,"Rivera, Carr and Finley",33.2,769.8399999999999
order_4020,user_7203,2025-02-12,Mexico,mobile,paid_search,Sneakers-Urban-42,2.0,21.97,5.0,38.94,Moda,17.21,Greene-Smith,34.42,4.519999999999996
order_4021,user_5213,2025-02-09,Argentina,mobile,organic,Sneakers-Urban-42,2.0,171.05,0.0,342.1,Moda,17.21,Greene-Smith,34.42,307.68
order_4022,user_1036,2025-03-03,Mexico,desktop,organic,Jacket-Winter-M,1.0,166.02,0.0,166.02,Moda,189.31,Mcmillan-Rhodes,189.31,-23.289999999999992
order_4023,user_5351,2025-04-05,Argentina,mobile,organic,Phone-Pro-128GB,2.0,185.84,0.0,371.68,Electrónica,10.12,King Ltd,20.24,351.44
order_4024,user_4101,2025-03-13,Mexico,mobile,social,Vacuum-Pro-Black,1.0,316.43,15.0,301.43,Hogar,16.6,"Rivera, Carr and Finley",16.6,284.83
order_4025,user_544,2025-04-27,Argentina,desktop,organic,Vacuum-Pro-Black,1.0,73.9,15.0,58.900000000000006,Hogar,16.6,"Rivera, Carr and Finley",16.6,42.300000000000004
order_4026,user_7953,2025-01-29,Colombia,desktop,social,Vacuum-Pro-Black,1.0,262.51,5.0,257.51,Hogar,16.6,"Rivera, Carr and Finley",16.6,240.91
order_4027,user_5388,2025-02-11,Colombia,desktop,social,Blender-XL-Red,2.0,353.27,15.0,691.54,Hogar,176.64,Long-Reid,353.28,338.26
order_4028,user_1774,2025-01-11,Mexico,desktop,paid_search,Blender-XL-Red,1.0,404.79,0.0,404.79,Hogar,176.64,Long-Reid,176.64,228.15000000000003
order_4029,user_6966,2025-04-07,Mexico,desktop,organic,Jacket-Winter-M,1.0,173.06,10.0,163.06,Moda,189.31,Mcmillan-Rhodes,189.31,-26.25
order_4030,user_5361,2025-03-15,Mexico,desktop,social,Vacuum-Pro-Black,1.0,305.0,0.0,305.0,Hogar,16.6,"Rivera, Carr and Finley",16.6,288.4
order_4031,user_6930,2025-05-06,Argentina,mobile,paid_search,Vacuum-Pro-Black,2.0,41.31,0.0,82.62,Hogar,16.6,"Rivera, Carr and Finley",33.2,49.42
order_4032,user_4507,2025-04-12,Argentina,desktop,organic,Laptop-Gaming-16GB,2.0,410.33,0.0,820.66,Electrónica,280.68,"Fuller, Pena and Myers",561.36,259.29999999999995
order_4033,user_5420,2025-04-14,Mexico,desktop,paid_search,Jacket-Winter-M,1.0,234.22,0.0,234.22,Moda,189.31,Mcmillan-Rhodes,189.31,44.91
order_4034,user_4891,2025-04-30,Argentina,mobile,organic,Blender-XL-Red,2.0,216.22,5.0,427.44,Hogar,176.64,Long-Reid,353.28,74.16000000000003
order_4035,user_3524,2025-05-14,Mexico,desktop,organic,Sneakers-Urban-42,1.0,25.33,10.0,15.329999999999998,Moda,17.21,Greene-Smith,17.21,-1.8800000000000026
order_4036,user_2420,2025-06-05,Argentina,desktop,paid_search,Vacuum-Pro-Black,1.0,50.2,0.0,50.2,Hogar,16.6,"Rivera, Carr and Finley",16.6,33.6
order_4037,user_7033,2025-04-14,Argentina,desktop,organic,Laptop-Gaming-16GB,1.0,240.48,10.0,230.48,Electrónica,280.68,"Fuller, Pena and Myers",280.68,-50.20000000000002
order_4038,user_5168,2025-05-15,Argentina,desktop,social,Phone-Pro-128GB,1.0,205.18,5.0,200.18,Electrónica,10.12,King Ltd,10.12,190.06
order_4039,user_2915,2025-02-12,Colombia,desktop,organic,Blender-XL-Red,1.0,144.9,5.0,139.9,Hogar,176.64,Long-Reid,176.64,-36.73999999999998
order_4040,user_6020,2025-05-08,Colombia,desktop,organic,Jacket-Winter-M,1.0,372.27,0.0,372.27,Moda,189.31,Mcmillan-Rhodes,189.31,182.95999999999998
order_4041,user_7312,2025-01-10,Colombia,mobile,paid_search,Laptop-Gaming-16GB,1.0,293.88,0.0,293.88,Electrónica,280.68,"Fuller, Pena and Myers",280.68,13.199999999999989
order_4042,user_525,2025-06-03,Mexico,desktop,organic,Jacket-Winter-M,2.0,477.26,0.0,954.52,Moda,189.31,Mcmillan-Rhodes,378.62,575.9
order_4043,user_2573,2025-03-18,Colombia,mobile,organic,Phone-Pro-128GB,1.0,375.4,0.0,375.4,Electrónica,10.12,King Ltd,10.12,365.28
order_4044,user_1768,2025-04-16,Mexico,desktop,paid_search,Blender-XL-Red,1.0,65.85,0.0,65.85,Hogar,176.64,Long-Reid,176.64,-110.78999999999999
order_4045,user_4700,2025-03-18,Mexico,desktop,paid_search,Blender-XL-Red,1.0,218.28,10.0,208.28,Hogar,176.64,Long-Reid,176.64,31.640000000000015
order_4046,user_6315,2025-03-22,Colombia,desktop,social,Tablet-Standard-64GB,2.0,350.05,0.0,700.1,Electrónica,25.21,Bowers LLC,50.42,649.6800000000001
order_4047,user_5308,2025-01-05,Colombia,desktop,organic,Jacket-Winter-M,2.0,388.74,0.0,777.48,Moda,189.31,Mcmillan-Rhodes,378.62,398.86
order_4048,user_2366,2025-06-13,Mexico,desktop,social,Laptop-Gaming-16GB,1.0,376.45,10.0,366.45,Electrónica,280.68,"Fuller, Pena and Myers",280.68,85.76999999999998
order_4049,user_6697,2025-04-26,Mexico,mobile,social,Jacket-Winter-M,2.0,390.31,0.0,780.62,Moda,189.31,Mcmillan-Rhodes,378.62,402.0
order_4050,user_7961,2025-02-05,Argentina,desktop,paid_search,Blender-XL-Red,2.0,133.8,0.0,267.6,Hogar,176.64,Long-Reid,353.28,-85.67999999999995
order_4051,user_7372,2025-03-19,Mexico,desktop,social,Laptop-Gaming-16GB,2.0,301.43,0.0,602.86,Electrónica,280.68,"Fuller, Pena and Myers",561.36,41.5
order_4052,user_4179,2025-02-06,Mexico,desktop,social,Phone-Pro-128GB,1.0,64.87,0.0,64.87,Electrónica,10.12,King Ltd,10.12,54.75000000000001
order_4053,user_883,2025-02-28,Argentina,mobile,social,Phone-Pro-128GB,1.0,337.44,0.0,337.44,Electrónica,10.12,King Ltd,10.12,327.32
order_4054,user_5220,2025-03-06,Argentina,mobile,paid_search,Phone-Pro-128GB,2.0,491.53,10.0,973.06,Electrónica,10.12,King Ltd,20.24,952.8199999999999
order_4055,user_4793,2025-04-30,Argentina,mobile,paid_search,Vacuum-Pro-Black,2.0,230.25,10.0,450.5,Hogar,16.6,"Rivera, Carr and Finley",33.2,417.3
order_4056,user_1887,2025-04-06,Argentina,mobile,organic,Blender-XL-Red,2.0,289.33,0.0,578.66,Hogar,176.64,Long-Reid,353.28,225.38
order_4057,user_4165,2025-04-29,Colombia,mobile,organic,Jacket-Winter-M,2.0,450.25,0.0,900.5,Moda,189.31,Mcmillan-Rhodes,378.62,521.88
order_4058,user_1814,2025-01-14,Argentina,mobile,social,Sneakers-Urban-42,1.0,245.95,10.0,235.95,Moda,17.21,Greene-Smith,17.21,218.73999999999998
order_4059,user_3892,2025-02-07,Argentina,mobile,paid_search,Vacuum-Pro-Black,1.0,430.73,0.0,430.73,Hogar,16.6,"Rivera, Carr and Finley",16.6,414.13
order_4060,user_631,2025-01-26,Mexico,mobile,organic,Tablet-Standard-64GB,1.0,439.36,5.0,434.36,Electrónica,25.21,Bowers LLC,25.21,409.15000000000003
order_4061,user_7764,2025-01-14,Mexico,desktop,organic,Jacket-Winter-M,2.0,38.62,5.0,72.24,Moda,189.31,Mcmillan-Rhodes,378.62,-306.38
order_4062,user_3131,2025-04-09,Argentina,mobile,social,Vacuum-Pro-Black,1.0,62.75,0.0,62.75,Hogar,16.6,"Rivera, Carr and Finley",16.6,46.15
order_4063,user_6942,2025-04-21,Argentina,desktop,social,Sneakers-Urban-42,2.0,497.99,0.0,995.98,Moda,17.21,Greene-Smith,34.42,961.5600000000001
order_4064,user_4393,2025-03-17,Colombia,mobile,organic,Blender-XL-Red,1.0,434.3,5.0,429.3,Hogar,176.64,Long-Reid,176.64,252.66000000000003
order_4065,user_3007,2025-05-12,Argentina,mobile,organic,Tablet-Standard-64GB,1.0,182.01,0.0,182.01,Electrónica,25.21,Bowers LLC,25.21,156.79999999999998
order_4066,user_6655,2025-01-11,Mexico,mobile,organic,Laptop-Gaming-16GB,2.0,436.89,0.0,873.78,Electrónica,280.68,"Fuller, Pena and Myers",561.36,312.41999999999996
order_4067,user_7338,2025-05-03,Argentina,desktop,organic,Blender-XL-Red,1.0,288.36,10.0,278.36,Hogar,176.64,Long-Reid,176.64,101.72000000000003
order_4068,user_3533,2025-03-26,Mexico,desktop,social,Laptop-Gaming-16GB,1.0,321.49,10.0,311.49,Electrónica,280.68,"Fuller, Pena and Myers",280.68,30.810000000000002
order_4069,user_4559,2025-05-10,Mexico,mobile,paid_search,Vacuum-Pro-Black,2.0,313.95,10.0,617.9,Hogar,16.6,"Rivera, Carr and Finley",33.2,584.6999999999999
order_4070,user_7664,2025-01-26,Mexico,desktop,organic,Sneakers-Urban-42,2.0,198.28,5.0,391.56,Moda,17.21,Greene-Smith,34.42,357.14
order_4071,user_583,2025-05-24,Argentina,desktop,paid_search,Vacuum-Pro-Black,1.0,163.98,0.0,163.98,Hogar,16.6,"Rivera, Carr and Finley",16.6,147.38
order_4072,user_7286,2025-01-07,Colombia,mobile,social,Sneakers-Urban-42,1.0,424.18,0.0,424.18,Moda,17.21,Greene-Smith,17.21,406.97
order_4073,user_7349,2025-06-11,Colombia,mobile,social,Sneakers-Urban-42,2.0,479.1,0.0,958.2,Moda,17.21,Greene-Smith,34.42,923.7800000000001
order_4074,user_3473,2025-01-07,Mexico,desktop,social,Jacket-Winter-M,2.0,426.97,15.0,838.94,Moda,189.31,Mcmillan-Rhodes,378.62,460.32000000000005
order_4075,user_3827,2025-03-27,Argentina,mobile,paid_search,Sneakers-Urban-42,2.0,145.02,10.0,280.04,Moda,17.21,Greene-Smith,34.42,245.62
order_4076,user_3964,2025-04-28,Mexico,desktop,paid_search,Sneakers-Urban-42,2.0,214.24,15.0,413.48,Moda,17.21,Greene-Smith,34.42,379.06
order_4077,user_6538,2025-03-25,Colombia,mobile,social,Laptop-Gaming-16GB,1.0,250.42,10.0,240.42,Electrónica,280.68,"Fuller, Pena and Myers",280.68,-40.26000000000002
order_4078,user_4944,2025-01-14,Colombia,desktop,paid_search,Sneakers-Urban-42,2.0,213.35,0.0,426.7,Moda,17.21,Greene-Smith,34.42,392.28
order_4079,user_5483,2025-05-30,Argentina,mobile,paid_search,Jacket-Winter-M,1.0,190.31,0.0,190.31,Moda,189.31,Mcmillan-Rhodes,189.31,1.0
order_4080,user_778,2025-04-23,Argentina,desktop,social,Vacuum-Pro-Black,2.0,259.67,0.0,519.34,Hogar,16.6,"Rivera, Carr and Finley",33.2,486.14000000000004
order_4081,user_7155,2025-04-21,Argentina,desktop,organic,Vacuum-Pro-Black,2.0,115.46,0.0,230.92,Hogar,16.6,"Rivera, Carr and Finley",33.2,197.71999999999997
order_4082,user_301,2025-01-10,Mexico,mobile,organic,Tablet-Standard-64GB,2.0,228.04,0.0,456.08,Electrónica,25.21,Bowers LLC,50.42,405.65999999999997
order_4083,user_6317,2025-05-21,Argentina,desktop,paid_search,Sneakers-Urban-42,2.0,421.36,0.0,842.72,Moda,17.21,Greene-Smith,34.42,808.3000000000001
order_4084,user_7781,2025-05-25,Colombia,desktop,organic,Laptop-Gaming-16GB,1.0,390.17,0.0,390.17,Electrónica,280.68,"Fuller, Pena and Myers",280.68,109.49000000000001
order_4085,user_5245,2025-02-09,Mexico,desktop,paid_search,Laptop-Gaming-16GB,2.0,31.94,0.0,63.88,Electrónica,280.68,"Fuller, Pena and Myers",561.36,-497.48
order_4086,user_6135,2025-04-07,Mexico,mobile,organic,Laptop-Gaming-16GB,1.0,385.53,10.0,375.53,Electrónica,280.68,"Fuller, Pena and Myers",280.68,94.84999999999997
order_4087,user_4656,2025-04-23,Mexico,desktop,organic,Vacuum-Pro-Black,2.0,205.13,0.0,410.26,Hogar,16.6,"Rivera, Carr and Finley",33.2,377.06
order_4088,user_5319,2025-06-12,Colombia,mobile,paid_search,Sneakers-Urban-42,2.0,98.05,5.0,191.1,Moda,17.21,Greene-Smith,34.42,156.68
order_4089,user_5653,2025-02-06,Colombia,desktop,organic,Tablet-Standard-64GB,1.0,221.49,0.0,221.49,Electrónica,25.21,Bowers LLC,25.21,196.28
order_4090,user_385,2025-02-20,Mexico,mobile,social,Laptop-Gaming-16GB,1.0,369.33,10.0,359.33,Electrónica,280.68,"Fuller, Pena and Myers",280.68,78.64999999999998
order_4091,user_4158,2025-04-09,Colombia,desktop,organic,Sneakers-Urban-42,1.0,41.52,0.0,41.52,Moda,17.21,Greene-Smith,17.21,24.310000000000002
order_4092,user_6603,2025-02-26,Colombia,mobile,social,Vacuum-Pro-Black,2.0,245.53,10.0,481.06,Hogar,16.6,"Rivera, Carr and Finley",33.2,447.86
order_4093,user_4369,2025-03-19,Colombia,mobile,paid_search,Laptop-Gaming-16GB,1.0,188.46,10.0,178.46,Electrónica,280.68,"Fuller, Pena and Myers",280.68,-102.22
order_4094,user_4397,2025-02-04,Mexico,mobile,social,Sneakers-Urban-42,2.0,302.74,0.0,605.48,Moda,17.21,Greene-Smith,34.42,571.0600000000001
order_4095,user_3290,2025-05-26,Argentina,mobile,organic,Sneakers-Urban-42,2.0,120.63,10.0,231.26,Moda,17.21,Greene-Smith,34.42,196.83999999999997
order_4096,user_7250,2025-02-08,Colombia,mobile,organic,Blender-XL-Red,2.0,472.19,0.0,944.38,Hogar,176.64,Long-Reid,353.28,591.1
order_4097,user_4448,2025-05-26,Colombia,desktop,social,Phone-Pro-128GB,2.0,177.87,10.0,345.74,Electrónica,10.12,King Ltd,20.24,325.5
order_4098,user_4901,2025-02-23,Colombia,desktop,social,Vacuum-Pro-Black,1.0,458.38,5.0,453.38,Hogar,16.6,"Rivera, Carr and Finley",16.6,436.78
